artist,title,album,added_at,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Miley Cyrus,Midnight Sky,Midnight Sky,2021-01-27T17:30:50Z,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,audio_features,27ycaQnQAxaPiyeg3nr2aB,spotify:track:27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/tracks/27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/audio-analysis/27ycaQnQAxaPiyeg3nr2aB,223279,4
Ankur Tewari,Duur,Duur,2021-01-23T18:18:17Z,0.635,0.278,7,-11.162,1,0.0285,0.807,0.00177,0.101,0.36,102.163,audio_features,3WEAIecyqHWmSGcqy6ZG58,spotify:track:3WEAIecyqHWmSGcqy6ZG58,https://api.spotify.com/v1/tracks/3WEAIecyqHWmSGcqy6ZG58,https://api.spotify.com/v1/audio-analysis/3WEAIecyqHWmSGcqy6ZG58,194503,4
Alexandra Burke,Hallelujah,Overcome,2021-01-22T20:55:36Z,0.177,0.425,2,-6.211,0,0.0291,0.654,0,0.195,0.0942,182.571,audio_features,5IaR621NoOM6i5KTcuNRHM,spotify:track:5IaR621NoOM6i5KTcuNRHM,https://api.spotify.com/v1/tracks/5IaR621NoOM6i5KTcuNRHM,https://api.spotify.com/v1/audio-analysis/5IaR621NoOM6i5KTcuNRHM,217827,3
Abhilasha Sinha,Honey Bee,Honey Bee,2021-01-22T11:45:39Z,0.382,0.396,0,-10.636,1,0.0312,0.588,8.74e-05,0.142,0.465,199.831,audio_features,7KfecH9A9sikQcFhHrfaA8,spotify:track:7KfecH9A9sikQcFhHrfaA8,https://api.spotify.com/v1/tracks/7KfecH9A9sikQcFhHrfaA8,https://api.spotify.com/v1/audio-analysis/7KfecH9A9sikQcFhHrfaA8,219354,4
Ludwig Göransson,The Mandalorian,The Mandalorian: Chapter 1 (Original Score),2021-01-19T18:43:29Z,0.417,0.408,5,-13.343,0,0.0761,0.535,0.655,0.102,0.233,165.799,audio_features,6tJFtthY0rI1x06qb8NjK0,spotify:track:6tJFtthY0rI1x06qb8NjK0,https://api.spotify.com/v1/tracks/6tJFtthY0rI1x06qb8NjK0,https://api.spotify.com/v1/audio-analysis/6tJFtthY0rI1x06qb8NjK0,198862,4
Sleeping At Last,Neptune,Atlas: I,2021-01-18T17:44:45Z,0.602,0.371,9,-11.575,0,0.0322,0.23,0,0.0887,0.211,120.01,audio_features,1RgiH5ucgoEWDKmGyA5drQ,spotify:track:1RgiH5ucgoEWDKmGyA5drQ,https://api.spotify.com/v1/tracks/1RgiH5ucgoEWDKmGyA5drQ,https://api.spotify.com/v1/audio-analysis/1RgiH5ucgoEWDKmGyA5drQ,280371,4
Anushka Manchanda,Aate Jaate Hanste Gaate,Aate Jaate Hanste Gaate - Golmaal Again,2021-01-15T10:26:38Z,0.661,0.198,0,-17.778,1,0.0305,0.883,0.0148,0.1,0.177,122.017,audio_features,1T7R4qgeOud8zt8mUEgq0m,spotify:track:1T7R4qgeOud8zt8mUEgq0m,https://api.spotify.com/v1/tracks/1T7R4qgeOud8zt8mUEgq0m,https://api.spotify.com/v1/audio-analysis/1T7R4qgeOud8zt8mUEgq0m,169728,4
Jon Batiste,It's All Right,Soul (Original Motion Picture Soundtrack),2021-01-14T13:43:10Z,0.552,0.45,7,-9.768,1,0.0522,0.585,3.22e-05,0.316,0.614,105.108,audio_features,4gzwK4RdSK9M43vPY68J2Y,spotify:track:4gzwK4RdSK9M43vPY68J2Y,https://api.spotify.com/v1/tracks/4gzwK4RdSK9M43vPY68J2Y,https://api.spotify.com/v1/audio-analysis/4gzwK4RdSK9M43vPY68J2Y,170187,4
The Contortionist,Monochrome (Passive),Clairvoyant,2021-01-06T04:06:05Z,0.196,0.597,9,-7.192,1,0.0351,0.00337,0.858,0.116,0.0351,166.429,audio_features,2RaQvNWXrQg9f1Zidmsrqf,spotify:track:2RaQvNWXrQg9f1Zidmsrqf,https://api.spotify.com/v1/tracks/2RaQvNWXrQg9f1Zidmsrqf,https://api.spotify.com/v1/audio-analysis/2RaQvNWXrQg9f1Zidmsrqf,297933,5
Chicago,You're the Inspiration - 2006 Remaster,Chicago 17 (Expanded & Remastered),2021-01-03T07:44:50Z,0.583,0.602,11,-6.364,1,0.0274,0.368,0,0.22,0.388,74.008,audio_features,36lkJSDyMEZoWTqtRj8Q8q,spotify:track:36lkJSDyMEZoWTqtRj8Q8q,https://api.spotify.com/v1/tracks/36lkJSDyMEZoWTqtRj8Q8q,https://api.spotify.com/v1/audio-analysis/36lkJSDyMEZoWTqtRj8Q8q,229240,4
Guthrie Govan,Beautiful Imperfection,West Coast Grooves,2020-12-31T17:50:27Z,0.366,0.493,0,-8.635,1,0.0336,0.239,0.73,0.172,0.223,173.657,audio_features,4iEoUECNzIWUqBOnoRaU9y,spotify:track:4iEoUECNzIWUqBOnoRaU9y,https://api.spotify.com/v1/tracks/4iEoUECNzIWUqBOnoRaU9y,https://api.spotify.com/v1/audio-analysis/4iEoUECNzIWUqBOnoRaU9y,140690,3
BRADIO,Flyers,POWER OF LIFE,2020-12-31T15:21:44Z,0.45,0.857,6,-2.35,1,0.0398,0.0167,0,0.202,0.755,139.064,audio_features,6VBQ4DF4fwPJNA96RbMQWT,spotify:track:6VBQ4DF4fwPJNA96RbMQWT,https://api.spotify.com/v1/tracks/6VBQ4DF4fwPJNA96RbMQWT,https://api.spotify.com/v1/audio-analysis/6VBQ4DF4fwPJNA96RbMQWT,210084,4
RADWIMPS,Is There Still Anything That Love Can Do?,Weathering With You -Complete Version-,2020-12-31T10:37:19Z,0.536,0.399,9,-6.404,1,0.0331,0.351,0,0.322,0.251,141.868,audio_features,4DZH12FbBR0r1aeN9E1H3U,spotify:track:4DZH12FbBR0r1aeN9E1H3U,https://api.spotify.com/v1/tracks/4DZH12FbBR0r1aeN9E1H3U,https://api.spotify.com/v1/audio-analysis/4DZH12FbBR0r1aeN9E1H3U,420573,4
Green Day,21st Century Breakdown,21st Century Breakdown,2020-12-30T09:51:31Z,0.298,0.963,1,-3.105,1,0.0473,0.0108,0,0.178,0.407,114.944,audio_features,0Qx3WZTUUmcyKR5jCDWojv,spotify:track:0Qx3WZTUUmcyKR5jCDWojv,https://api.spotify.com/v1/tracks/0Qx3WZTUUmcyKR5jCDWojv,https://api.spotify.com/v1/audio-analysis/0Qx3WZTUUmcyKR5jCDWojv,309107,4
Good Charlotte,Lifestyles of the Rich & Famous,The Young and The Hopeless,2020-12-30T09:42:43Z,0.62,0.93,1,-3.685,1,0.0374,0.00043,0,0.0686,0.609,106.22,audio_features,2g2a5kDeZexbUTD8abcvm6,spotify:track:2g2a5kDeZexbUTD8abcvm6,https://api.spotify.com/v1/tracks/2g2a5kDeZexbUTD8abcvm6,https://api.spotify.com/v1/audio-analysis/2g2a5kDeZexbUTD8abcvm6,190173,4
Lamb of God,Ghost Walking,Resolution,2020-12-30T06:16:04Z,0.511,0.993,1,-3.341,1,0.131,0.000326,8.32e-06,0.288,0.322,129.986,audio_features,52lWFbQaG8VajS7y41hafF,spotify:track:52lWFbQaG8VajS7y41hafF,https://api.spotify.com/v1/tracks/52lWFbQaG8VajS7y41hafF,https://api.spotify.com/v1/audio-analysis/52lWFbQaG8VajS7y41hafF,270693,5
Opeth,In My Time of Need,Damnation,2020-12-30T06:15:16Z,0.471,0.604,4,-6.014,0,0.0286,0.00161,0.154,0.166,0.187,137.388,audio_features,3WtsQAngIkmcNeqVeK3fXQ,spotify:track:3WtsQAngIkmcNeqVeK3fXQ,https://api.spotify.com/v1/tracks/3WtsQAngIkmcNeqVeK3fXQ,https://api.spotify.com/v1/audio-analysis/3WtsQAngIkmcNeqVeK3fXQ,346733,4
Opeth,Harvest,Blackwater Park,2020-12-30T03:30:02Z,0.501,0.686,4,-6.457,0,0.0246,0.0405,0.014,0.0846,0.218,62.509,audio_features,0fBPwRmfNmOdpNcxOoli9Q,spotify:track:0fBPwRmfNmOdpNcxOoli9Q,https://api.spotify.com/v1/tracks/0fBPwRmfNmOdpNcxOoli9Q,https://api.spotify.com/v1/audio-analysis/0fBPwRmfNmOdpNcxOoli9Q,361467,4
Snarky Puppy,Outlier,We Like It Here,2020-12-29T12:16:59Z,0.501,0.772,8,-9.7,1,0.085,0.0176,0.821,0.7,0.48,134.912,audio_features,2Jim49nxjnjcTdyCJO4mr6,spotify:track:2Jim49nxjnjcTdyCJO4mr6,https://api.spotify.com/v1/tracks/2Jim49nxjnjcTdyCJO4mr6,https://api.spotify.com/v1/audio-analysis/2Jim49nxjnjcTdyCJO4mr6,405307,3
Anna Katharina Valayil,Appangal,Ustad Hotel (Original Motion Picture Soundtrack),2020-12-25T06:58:09Z,0.695,0.894,0,-5.009,1,0.0702,0.277,5.84e-06,0.104,0.618,164.894,audio_features,2rcNjSwPQfFS8Sjj0RgdWP,spotify:track:2rcNjSwPQfFS8Sjj0RgdWP,https://api.spotify.com/v1/tracks/2rcNjSwPQfFS8Sjj0RgdWP,https://api.spotify.com/v1/audio-analysis/2rcNjSwPQfFS8Sjj0RgdWP,281966,4
John Lennon,So This Is Christmas,Merry Christmas,2020-12-25T04:24:21Z,0.278,0.498,10,-4.169,1,0.0325,0.792,0,0.12,0.0699,171.319,audio_features,6TpfmzfBqt8qdWucfLmMrG,spotify:track:6TpfmzfBqt8qdWucfLmMrG,https://api.spotify.com/v1/tracks/6TpfmzfBqt8qdWucfLmMrG,https://api.spotify.com/v1/audio-analysis/6TpfmzfBqt8qdWucfLmMrG,254999,4
RADWIMPS,Date 2,Your Name.,2020-12-24T05:08:13Z,0.642,0.132,5,-22.377,1,0.089,0.993,0.611,0.0968,0.444,123.151,audio_features,0QGKflfAAlMvfPVRZUvUva,spotify:track:0QGKflfAAlMvfPVRZUvUva,https://api.spotify.com/v1/tracks/0QGKflfAAlMvfPVRZUvUva,https://api.spotify.com/v1/audio-analysis/0QGKflfAAlMvfPVRZUvUva,129013,4
Plini,Cascade,Handmade Cities,2020-12-23T07:50:23Z,0.498,0.843,6,-5.797,1,0.0659,0.0023,0.899,0.132,0.457,129.956,audio_features,1IlCwH3SJMizQyEuryV1qg,spotify:track:1IlCwH3SJMizQyEuryV1qg,https://api.spotify.com/v1/tracks/1IlCwH3SJMizQyEuryV1qg,https://api.spotify.com/v1/audio-analysis/1IlCwH3SJMizQyEuryV1qg,360120,4
Plini,Electric Sunrise,Handmade Cities,2020-12-20T18:55:46Z,0.343,0.629,8,-7.939,1,0.0532,0.0244,0.908,0.11,0.226,95.835,audio_features,28uTV1xcMTcIPTsKVbyhFV,spotify:track:28uTV1xcMTcIPTsKVbyhFV,https://api.spotify.com/v1/tracks/28uTV1xcMTcIPTsKVbyhFV,https://api.spotify.com/v1/audio-analysis/28uTV1xcMTcIPTsKVbyhFV,305000,5
RADWIMPS,Grand Escape (feat. Toko Miura),Weathering With You -Complete Version-,2020-12-14T19:30:12Z,0.566,0.534,4,-7.414,1,0.0356,0.243,8.28e-05,0.116,0.4,146.033,audio_features,6CRX3ENpLq42r0iBSjOqr1,spotify:track:6CRX3ENpLq42r0iBSjOqr1,https://api.spotify.com/v1/tracks/6CRX3ENpLq42r0iBSjOqr1,https://api.spotify.com/v1/audio-analysis/6CRX3ENpLq42r0iBSjOqr1,339160,4
Train,Shake Up Christmas,"Save Me, San Francisco (Golden Gate Edition)",2020-12-12T06:39:17Z,0.458,0.831,0,-2.187,1,0.0654,0.0031,0,0.337,0.572,81.531,audio_features,1NghHeg0wE32eBYrQBVQXL,spotify:track:1NghHeg0wE32eBYrQBVQXL,https://api.spotify.com/v1/tracks/1NghHeg0wE32eBYrQBVQXL,https://api.spotify.com/v1/audio-analysis/1NghHeg0wE32eBYrQBVQXL,232213,4
Plini,Selenium Forest,Other Things,2020-12-09T18:03:46Z,0.471,0.717,3,-7.731,0,0.0388,0.0653,0.897,0.284,0.356,149.981,audio_features,18pIsa1XH5Eap4SBcSH4Xd,spotify:track:18pIsa1XH5Eap4SBcSH4Xd,https://api.spotify.com/v1/tracks/18pIsa1XH5Eap4SBcSH4Xd,https://api.spotify.com/v1/audio-analysis/18pIsa1XH5Eap4SBcSH4Xd,365641,1
Lucky Ali,Tere Mere Saath,Aks,2020-12-01T07:18:06Z,0.615,0.744,9,-6.176,1,0.0267,0.0508,0.252,0.309,0.715,90.036,audio_features,0ee11PpglgT26oqSiBHZjm,spotify:track:0ee11PpglgT26oqSiBHZjm,https://api.spotify.com/v1/tracks/0ee11PpglgT26oqSiBHZjm,https://api.spotify.com/v1/audio-analysis/0ee11PpglgT26oqSiBHZjm,272840,4
OneRepublic,All The Right Moves,Waking Up,2020-11-29T08:21:48Z,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,audio_features,5XRHGXut00SrJUFmcn2lQF,spotify:track:5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF,238000,4
Lincoln Brewster,Our God,Joy To The World,2020-11-28T06:02:21Z,0.544,0.816,10,-4.433,1,0.0408,0.0989,0.000646,0.155,0.199,106.962,audio_features,2YUaqdgFy75ixARJlUk8Yi,spotify:track:2YUaqdgFy75ixARJlUk8Yi,https://api.spotify.com/v1/tracks/2YUaqdgFy75ixARJlUk8Yi,https://api.spotify.com/v1/audio-analysis/2YUaqdgFy75ixARJlUk8Yi,329250,4
Lincoln Brewster,Do You Hear What I Hear?,Joy To The World,2020-11-28T05:58:07Z,0.539,0.949,3,-3.885,1,0.042,0.0074,0.00102,0.0904,0.362,119.969,audio_features,1Q9rAws5MmmPQwny0uhbXw,spotify:track:1Q9rAws5MmmPQwny0uhbXw,https://api.spotify.com/v1/tracks/1Q9rAws5MmmPQwny0uhbXw,https://api.spotify.com/v1/audio-analysis/1Q9rAws5MmmPQwny0uhbXw,284875,4
Bryan Adams,The Best Of Me,Anthology,2020-11-28T03:59:10Z,0.518,0.867,4,-4.705,1,0.0353,0.0997,0,0.415,0.41,106.39,audio_features,4mZUm3WcqvuhilgpxRVPe7,spotify:track:4mZUm3WcqvuhilgpxRVPe7,https://api.spotify.com/v1/tracks/4mZUm3WcqvuhilgpxRVPe7,https://api.spotify.com/v1/audio-analysis/4mZUm3WcqvuhilgpxRVPe7,210573,4
Jake Bugg,Broken,Jake Bugg,2020-11-26T11:34:09Z,0.439,0.442,8,-8.873,1,0.0288,0.335,0.00889,0.107,0.189,119.81,audio_features,1Bph2KY0MA2JUiX5uADWjZ,spotify:track:1Bph2KY0MA2JUiX5uADWjZ,https://api.spotify.com/v1/tracks/1Bph2KY0MA2JUiX5uADWjZ,https://api.spotify.com/v1/audio-analysis/1Bph2KY0MA2JUiX5uADWjZ,247014,4
Lucky Ali,Ek Pal Ka Jeena,Kaho Naa Pyar Hai,2020-11-25T18:06:54Z,0.676,0.799,6,-9.493,0,0.0474,0.0497,3.99e-05,0.0372,0.835,103.98,audio_features,5eKDbvmbbA6KOk6Qxtmlfw,spotify:track:5eKDbvmbbA6KOk6Qxtmlfw,https://api.spotify.com/v1/tracks/5eKDbvmbbA6KOk6Qxtmlfw,https://api.spotify.com/v1/audio-analysis/5eKDbvmbbA6KOk6Qxtmlfw,397427,4
Lucky Ali,Na Tum Jano Na Hum,Kaho Naa Pyar Hai,2020-11-24T19:34:09Z,0.507,0.519,9,-11.197,1,0.0451,0.325,0.00062,0.0566,0.584,179.461,audio_features,4xjNRqlboe8KyB6M30pc6i,spotify:track:4xjNRqlboe8KyB6M30pc6i,https://api.spotify.com/v1/tracks/4xjNRqlboe8KyB6M30pc6i,https://api.spotify.com/v1/audio-analysis/4xjNRqlboe8KyB6M30pc6i,383213,4
Snarky Puppy,Shofukan,We Like It Here,2020-11-23T17:33:24Z,0.426,0.754,4,-9.125,0,0.074,0.0642,0.765,0.701,0.228,167.42,audio_features,1BWsQm7kOBjK2aSFYg5HQZ,spotify:track:1BWsQm7kOBjK2aSFYg5HQZ,https://api.spotify.com/v1/tracks/1BWsQm7kOBjK2aSFYg5HQZ,https://api.spotify.com/v1/audio-analysis/1BWsQm7kOBjK2aSFYg5HQZ,393053,4
Snarky Puppy,Lingus,We Like It Here,2020-11-23T17:33:20Z,0.457,0.776,9,-10.238,0,0.142,0.147,0.676,0.689,0.476,129.896,audio_features,68d6ZfyMUYURol2y15Ta2Y,spotify:track:68d6ZfyMUYURol2y15Ta2Y,https://api.spotify.com/v1/tracks/68d6ZfyMUYURol2y15Ta2Y,https://api.spotify.com/v1/audio-analysis/68d6ZfyMUYURol2y15Ta2Y,645720,5
Taylor Swift,Mean,Speak Now,2020-11-23T04:51:28Z,0.57,0.747,4,-3.978,1,0.0426,0.445,0,0.219,0.808,164.004,audio_features,0KztjtD3ytzgYjUKIVfBnW,spotify:track:0KztjtD3ytzgYjUKIVfBnW,https://api.spotify.com/v1/tracks/0KztjtD3ytzgYjUKIVfBnW,https://api.spotify.com/v1/audio-analysis/0KztjtD3ytzgYjUKIVfBnW,237747,4
Kaxi,11:12,11:12,2020-11-22T04:01:43Z,0.425,0.28,0,-17.223,1,0.0789,0.922,0.041,0.139,0.314,169.919,audio_features,6x26JKJSpg8TgHojJywqST,spotify:track:6x26JKJSpg8TgHojJywqST,https://api.spotify.com/v1/tracks/6x26JKJSpg8TgHojJywqST,https://api.spotify.com/v1/audio-analysis/6x26JKJSpg8TgHojJywqST,151138,4
Jake Bugg,All I Need,All I Need,2020-11-21T17:24:34Z,0.5,0.732,5,-3.578,0,0.0418,0.000397,0.0554,0.0759,0.637,169.9,audio_features,3aMyQSDW0DJ7LTOkrd29hU,spotify:track:3aMyQSDW0DJ7LTOkrd29hU,https://api.spotify.com/v1/tracks/3aMyQSDW0DJ7LTOkrd29hU,https://api.spotify.com/v1/audio-analysis/3aMyQSDW0DJ7LTOkrd29hU,216218,4
